prefix,resource,organisation,reference,entity
national-nature-reserve,,government-organisation:PB202,SD632014,45000960
national-nature-reserve,,government-organisation:PB202,SD632014,45000961
national-nature-reserve,,government-organisation:PB202,SO748770,45000962
national-nature-reserve,,government-organisation:PB202,SO748770,45000963
national-nature-reserve,,government-organisation:PB202,SO748770,45000964
national-nature-reserve,,government-organisation:PB202,SO748770,45000965
national-nature-reserve,,government-organisation:PB202,SO748770,45000966
national-nature-reserve,,government-organisation:PB202,SO748770,45000967
national-nature-reserve,,government-organisation:PB202,SO748770,45000968
national-nature-reserve,,government-organisation:PB202,SO748770,45000969
national-nature-reserve,,government-organisation:PB202,SO748770,45000970
national-nature-reserve,,government-organisation:PB202,SO748770,45000971
national-nature-reserve,,government-organisation:PB202,SO748770,45000972
national-nature-reserve,,government-organisation:PB202,SO748770,45000973
national-nature-reserve,,government-organisation:PB202,NY140134,45000974
national-nature-reserve,,government-organisation:PB202,NY140134,45000975
national-nature-reserve,,government-organisation:PB202,NY276569,45000976
national-nature-reserve,,government-organisation:PB202,NY276569,45000977
national-nature-reserve,,government-organisation:PB202,SD358976,45000978
national-nature-reserve,,government-organisation:PB202,TF555298,45000979
national-nature-reserve,,government-organisation:PB202,TF555298,45000980
national-nature-reserve,,government-organisation:PB202,TF555298,45000981
national-nature-reserve,,government-organisation:PB202,TF555298,45000982
national-nature-reserve,,government-organisation:PB202,TF555298,45000983
national-nature-reserve,,government-organisation:PB202,TF555298,45000984
national-nature-reserve,,government-organisation:PB202,TF555298,45000985
national-nature-reserve,,government-organisation:PB202,TF555298,45000986
national-nature-reserve,,government-organisation:PB202,TF555298,45000987
national-nature-reserve,,government-organisation:PB202,SW724191,45000988
national-nature-reserve,,government-organisation:PB202,SW724191,45000989
national-nature-reserve,,government-organisation:PB202,SW724191,45000990
national-nature-reserve,,government-organisation:PB202,SW724191,45000991
national-nature-reserve,,government-organisation:PB202,SW724191,45000992
national-nature-reserve,,government-organisation:PB202,SW724191,45000993
national-nature-reserve,,government-organisation:PB202,SW724191,45000994
national-nature-reserve,,government-organisation:PB202,SW724191,45000995
national-nature-reserve,,government-organisation:PB202,SW724191,45000996
national-nature-reserve,,government-organisation:PB202,SW724191,45000997
national-nature-reserve,,government-organisation:PB202,SW724191,45000998
national-nature-reserve,,government-organisation:PB202,SW724191,45000999
national-nature-reserve,,government-organisation:PB202,TF456951,45001000
national-nature-reserve,,government-organisation:PB202,TF456951,45001001
national-nature-reserve,,government-organisation:PB202,TF456951,45001002
national-nature-reserve,,government-organisation:PB202,TF456951,45001003
national-nature-reserve,,government-organisation:PB202,TF456951,45001004
national-nature-reserve,,government-organisation:PB202,TF456951,45001005
national-nature-reserve,,government-organisation:PB202,TF456951,45001006
national-nature-reserve,,government-organisation:PB202,SO378410,45001007
national-nature-reserve,,government-organisation:PB202,ST402557,45001008
national-nature-reserve,,government-organisation:PB202,ST402557,45001009
national-nature-reserve,,government-organisation:PB202,ST402557,45001010
national-nature-reserve,,government-organisation:PB202,ST402557,45001011
national-nature-reserve,,government-organisation:PB202,ST402557,45001012
national-nature-reserve,,government-organisation:PB202,ST402557,45001013
national-nature-reserve,,government-organisation:PB202,ST402557,45001014
national-nature-reserve,,government-organisation:PB202,ST402557,45001015
national-nature-reserve,,government-organisation:PB202,ST402557,45001016
national-nature-reserve,,government-organisation:PB202,ST402557,45001017
national-nature-reserve,,government-organisation:PB202,ST402557,45001018
national-nature-reserve,,government-organisation:PB202,ST402557,45001019
national-nature-reserve,,government-organisation:PB202,ST402557,45001020
national-nature-reserve,,government-organisation:PB202,ST402557,45001021
national-nature-reserve,,government-organisation:PB202,ST402557,45001022
national-nature-reserve,,government-organisation:PB202,ST402557,45001023
national-nature-reserve,,government-organisation:PB202,ST402557,45001024
national-nature-reserve,,government-organisation:PB202,ST402557,45001025
national-nature-reserve,,government-organisation:PB202,ST402557,45001026
national-nature-reserve,,government-organisation:PB202,ST402557,45001027
national-nature-reserve,,government-organisation:PB202,ST402557,45001028
national-nature-reserve,,government-organisation:PB202,ST402557,45001029
national-nature-reserve,,government-organisation:PB202,ST402557,45001030
national-nature-reserve,,government-organisation:PB202,ST402557,45001031
national-nature-reserve,,government-organisation:PB202,ST402557,45001032
national-nature-reserve,,government-organisation:PB202,ST402557,45001033
